,year,importer,supply_concentration
774,1998,URY,0.1912359300991821
775,1998,USA,0.14935465701626796
776,1998,VCT,0.6034056417532874
777,1998,VEN,0.6319248983373079
778,1998,ZA1,0.1160835495150825
779,1998,ZMB,0.19263091578412553
780,1999,ALB,0.6012881986354138
781,1999,AND,0.4028365364918568
782,1999,ARE,0.13223700234363142
783,1999,ARG,0.11599686685857172
784,1999,ARM,0.23959961520319673
785,1999,ATG,0.5157978081627604
786,1999,AUS,0.11017277207933338
787,1999,AUT,0.18881620362350043
788,1999,AZE,0.18624486363597745
789,1999,BDI,0.7403101102866917
790,1999,BEL,0.2428799838024285
791,1999,BEN,0.734837742033322
792,1999,BFA,0.7957465911345852
793,1999,BGR,0.09612732676587277
794,1999,BHS,0.8692409851390253
795,1999,BLR,0.38296156484052424
796,1999,BLZ,0.7432613229534861
797,1999,BOL,0.3171592475499344
798,1999,BRA,0.24181888573542118
799,1999,BRB,0.5508641982897854
800,1999,CAF,1.0
801,1999,CAN,0.27884842564851325
802,1999,CHE,0.18334508413155423
803,1999,CHL,0.3297115036419674
804,1999,CHN,0.242102542433725
805,1999,CIV,0.17382817404153275
806,1999,CMR,0.205924269815092
807,1999,COL,0.37426680059928447
808,1999,COM,1.0
809,1999,CPV,0.34488395698634744
810,1999,CRI,0.8455049384746275
811,1999,CUB,0.23028087382761395
812,1999,CYP,0.38292139545845033
813,1999,CZE,0.15949044236740784
814,1999,DEU,0.11291569695790812
815,1999,DMA,0.5642333520981607
816,1999,DNK,0.1711076875057646
817,1999,DZA,0.11590788629009494
818,1999,ECU,0.5151497733870894
819,1999,EGY,0.12292647304571368
820,1999,ESP,0.134658265139813
821,1999,EST,0.40113638639606436
822,1999,ETH,0.20387851323379028
823,1999,FIN,0.1256938667727826
824,1999,FRA,0.1136833432063775
825,1999,FRO,0.76569367098016
826,1999,GAB,0.4163899488016699
827,1999,GBR,0.13218907585040823
828,1999,GEO,0.7333809273967449
829,1999,GHA,0.13352084676444925
830,1999,GIN,0.48096756284093817
831,1999,GMB,0.42773015389526303
832,1999,GRC,0.30153727954671095
833,1999,GRD,0.33475828992026074
834,1999,GRL,0.886699366964766
835,1999,GTM,0.8098171620493193
836,1999,GUY,0.7215118985678225
837,1999,HKG,0.1406558655642964
838,1999,HND,0.8102627203201974
839,1999,HRV,0.15309682364842656
840,1999,HUN,0.1646717929563707
841,1999,IDN,0.15009093713339255
842,1999,IND,0.10079217785440882
843,1999,IRL,0.26457067520192457
844,1999,IRN,0.4635675708054819
845,1999,ISL,0.11349429953877398
846,1999,ISR,0.2610938881705289
847,1999,ITA,0.15427242026411586
848,1999,JAM,0.5549973735525988
849,1999,JOR,0.14915797629706395
850,1999,JPN,0.12365788894870901
851,1999,KAZ,0.19451400342282166
852,1999,KEN,0.15020018722984338
853,1999,KIR,0.6890145745068127
854,1999,KNA,0.9962787830380871
855,1999,KOR,0.29519089457716285
856,1999,LBN,0.1048065512133247
857,1999,LCA,0.413418576740042
858,1999,LKA,0.1659097730377166
859,1999,LTU,0.19400644928804933
860,1999,LUX,0.8203074224427355
861,1999,LVA,0.1556810455116042
862,1999,MAC,0.38194250953182807
863,1999,MAR,0.6148585224300576
864,1999,MDA,0.6786794513206008
865,1999,MDG,0.12147867352519677
866,1999,MDV,0.43424164797379944
867,1999,MEX,0.6886367407561724
868,1999,MKD,0.13695006559098022
869,1999,MLI,0.24240176369235253
870,1999,MLT,0.26231825096915384
871,1999,MNG,0.414203349346174
872,1999,MSR,0.7695950455735127
873,1999,MUS,0.18815291278569105
874,1999,MWI,0.2282903292997421
875,1999,MYS,0.20973518102553407
876,1999,NCL,0.8186498558081077
877,1999,NER,0.2890044002967133
878,1999,NGA,0.48849202009172565
879,1999,NIC,0.34308973170349516
880,1999,NLD,0.14511088361396302
881,1999,NOR,0.11210628775384618
882,1999,NPL,0.9914361064097312
883,1999,NZL,0.14116953185203582
884,1999,OMN,0.9268678750249066
885,1999,PAN,0.4577070960748247
886,1999,PER,0.3119729527132227
887,1999,PHL,0.15005452303741237
888,1999,POL,0.0806967862672004
889,1999,PRT,0.2721654778732733
890,1999,PRY,0.39139776088668776
891,1999,PYF,0.8164329869629509
892,1999,ROU,0.1956105226095267
893,1999,RUS,0.21203736697731038
894,1999,RWA,0.9428211532730069
895,1999,SAU,0.39999754123166037
896,1999,SCG,0.2405337256264998
897,1999,SDN,0.450574246534225
898,1999,SEN,0.3442716202097734
899,1999,SGP,0.2033781579518433
900,1999,SLV,0.778755449756804
901,1999,SUR,0.39100346020761245
902,1999,SVK,0.23047912841080426
903,1999,SVN,0.15039242062967917
904,1999,SWE,0.14965233517355
905,1999,SYC,0.3510603175442555
906,1999,TCA,1.0
907,1999,TGO,0.40909334729771724
908,1999,THA,0.27005297004039475
909,1999,TKM,0.3642769276511704
910,1999,TTO,0.661449307584078
911,1999,TUN,0.19770038955813207
912,1999,TUR,0.16286172640308022
913,1999,TUV,1.0
914,1999,TZA,0.1355101490314689
915,1999,UGA,0.1853353468170182
916,1999,UKR,0.13701140600976355
917,1999,URY,0.1978281995786532
918,1999,USA,0.16116006231658342
919,1999,VCT,0.43808537381304696
920,1999,VEN,0.4051912171640061
921,1999,ZA1,0.1280081624956414
922,1999,ZMB,0.3018441842354195
923,2000,ALB,0.8185348529558875
924,2000,AND,0.42637342811508094
925,2000,ARE,0.10202118345796293
926,2000,ARG,0.11055116418284638
927,2000,ARM,0.31226989709647174
928,2000,ATG,0.5898735588965253
929,2000,AUS,0.10481853793450971
930,2000,AUT,0.1554211904977889
931,2000,AZE,0.35471192170128424
932,2000,BDI,1.0
933,2000,BEL,0.17275112447612392
934,2000,BEN,0.9389381129869449
935,2000,BFA,0.9480988293795873
936,2000,BGD,0.11763660603386362
937,2000,BGR,0.0978637532847186
938,2000,BHR,0.22663340392632117
939,2000,BHS,0.5412573968992966
940,2000,BLR,0.3760018462399249
941,2000,BLZ,0.9116586388566547
942,2000,BOL,0.4099341424327531
943,2000,BRA,0.19440810912848502
944,2000,BRB,0.8794800638071961
945,2000,BWA,0.319206383636292
946,2000,CAF,1.0
947,2000,CAN,0.3251564397704742
948,2000,CHE,0.1812936065648537
949,2000,CHL,0.3496617526150061
950,2000,CHN,0.19979604484223693
951,2000,CIV,0.1901295722557188
952,2000,CMR,0.39952257042764233
953,2000,COL,0.34365383507665653
954,2000,CPV,0.48562612729382215
955,2000,CRI,0.9315653161219726
956,2000,CUB,0.44815624205782795
957,2000,CYP,0.11483165931127369
958,2000,CZE,0.10654550322558265
959,2000,DEU,0.12142006048570776
960,2000,DMA,0.6704783284809656
961,2000,DNK,0.213052368478716
962,2000,DZA,0.14069036247040315
963,2000,ECU,0.57375039968318
964,2000,EGY,0.22901456104806373
965,2000,ESP,0.13308588945544542
966,2000,EST,0.5599036625029561
967,2000,ETH,0.2756941294993496
968,2000,FIN,0.13755048189577482
969,2000,FJI,0.5090225106522532
970,2000,FRA,0.09843523602801785
971,2000,FRO,0.432104883277721
972,2000,GAB,0.2902082210305933
973,2000,GBR,0.16538241001187803
974,2000,GEO,0.3775452146395335
975,2000,GHA,0.22233746311104932
976,2000,GIN,0.7031366553514533
977,2000,GMB,0.3623699046030153
978,2000,GRC,0.15958302763891408
979,2000,GRD,0.5183281394213837
980,2000,GRL,0.437236076139482
981,2000,GTM,0.7664231719728485
982,2000,GUY,0.455549640828289
983,2000,HKG,0.13113908525829995
984,2000,HND,0.588221040818164
985,2000,HRV,0.18503145371608715
986,2000,HUN,0.1304763428040679
987,2000,IDN,0.15617562802613275
988,2000,IND,0.10149970635343437
989,2000,IRL,0.2796968522687577
990,2000,IRN,0.47049785640550196
991,2000,ISL,0.15796807122364234
992,2000,ISR,0.2362976076512242
993,2000,ITA,0.16180014996602454
994,2000,JAM,0.7304412495772976
995,2000,JOR,0.3306990368368623
996,2000,JPN,0.1271136388136701
997,2000,KEN,0.125907527678182
998,2000,KGZ,0.9143573407409872
999,2000,KHM,0.40251174173203996
1000,2000,KNA,0.9964928570618359
1001,2000,KOR,0.3056853356740253
1002,2000,LBN,0.08842591225408852
1003,2000,LCA,0.5747821845263809
1004,2000,LKA,0.28365469657427506
1005,2000,LSO,1.0
1006,2000,LTU,0.10257632265272816
1007,2000,LUX,0.8446839065137847
1008,2000,LVA,0.11895214790948158
1009,2000,MAC,0.3845638225225561
1010,2000,MAR,0.6556742827368055
1011,2000,MDA,0.25279858295085883
1012,2000,MDG,0.2471677647796764
1013,2000,MDV,0.6299433378021626
1014,2000,MEX,0.701149336086302
1015,2000,MKD,0.2376929066744111
1016,2000,MLI,0.4410549504629352
1017,2000,MLT,0.30948500678423346
1018,2000,MNG,0.26288442946179735
1019,2000,MOZ,0.19294208467932164
1020,2000,MRT,1.0
1021,2000,MUS,0.29989465543448834
1022,2000,MWI,0.39035101453768545
1023,2000,MYS,0.23794927113069725
1024,2000,MYT,0.35339039799691385
1025,2000,NAM,0.49744792124844384
1026,2000,NCL,0.7092170493624026
1027,2000,NER,0.3140491806132587
1028,2000,NGA,0.13750942387150153
1029,2000,NIC,0.3989817219768703
1030,2000,NLD,0.16498106586050731
1031,2000,NOR,0.10757328492192872
1032,2000,NPL,0.3010027183733002
1033,2000,NZL,0.1738901568685678
1034,2000,OMN,0.5515568311090302
1035,2000,PAN,0.5485337196410727
1036,2000,PER,0.43942402418060517
1037,2000,PHL,0.14894731779068823
1038,2000,PNG,0.6977987317906691
1039,2000,POL,0.07896808448150235
1040,2000,PRT,0.20478360677166144
1041,2000,PRY,0.16409760698084613
1042,2000,PYF,0.8153907479378337
1043,2000,QAT,0.7526198835239607
1044,2000,ROU,0.26943817654665986
1045,2000,RUS,0.30566211279226024
1046,2000,SAU,0.247647223116727
1047,2000,SCG,0.19103638891102748
1048,2000,SDN,0.3601356204447484
1049,2000,SEN,0.7431782556346576
1050,2000,SGP,0.20656617498521243
1051,2000,SLV,0.6316695511546117
1052,2000,SVK,0.1865571880087329
1053,2000,SVN,0.13757790205948672
1054,2000,SWE,0.15705445163977597
1055,2000,SWZ,0.9005686514657704
1056,2000,SYC,0.554916570739234
1057,2000,TCA,1.0
1058,2000,TGO,0.47730488997415543
1059,2000,THA,0.26453528521404435
1060,2000,TJK,1.0
1061,2000,TKM,0.7734558421791491
1062,2000,TTO,0.6905593040198761
1063,2000,TUN,0.1279572520216746
1064,2000,TUR,0.1273223221501412
1065,2000,TZA,0.21731215520765346
1066,2000,UGA,0.16008877678781702
1067,2000,UKR,0.11555209498844403
1068,2000,URY,0.24683527808812422
1069,2000,USA,0.157286839332219
1070,2000,VCT,0.6594821137553329
1071,2000,VEN,0.4241243420308151
1072,2000,VNM,0.6320084973707519
1073,2000,VUT,0.3339846310971128
1074,2000,WLF,1.0
1075,2000,ZAF,0.13182342321696355
1076,2000,ZMB,0.4026142837798375
1077,2000,ZWE,0.14881486928923585
1078,2001,ALB,0.6553882784542067
1079,2001,AND,0.3622954429084777
1080,2001,ARE,0.0731450712097757
1081,2001,ARG,0.10143799772682445
1082,2001,ARM,0.3163700072354793
1083,2001,AUS,0.10157229100082137
1084,2001,AUT,0.15023526937617526
1085,2001,AZE,0.34359467055012355
1086,2001,BDI,0.8602200969884848
1087,2001,BEL,0.23338609620122516
1088,2001,BEN,0.5464889668192802
1089,2001,BFA,0.39385556946048206
1090,2001,BGD,0.134844464133095
1091,2001,BGR,0.11010899086431741
1092,2001,BHR,0.6174389299957102
1093,2001,BHS,0.4662852405670094
1094,2001,BLR,0.4901389299759692
1095,2001,BLZ,0.8731434896441936
1096,2001,BOL,0.5506750574041297
1097,2001,BRA,0.1779396895263024
1098,2001,BRB,0.8355515850944982
1099,2001,BRN,0.3004745285241129
1100,2001,BWA,0.33752718416204425
1101,2001,CAF,0.7533575989976188
1102,2001,CAN,0.2911780221657596
1103,2001,CHE,0.20458099579095387
1104,2001,CHL,0.279690771880651
1105,2001,CHN,0.18403275438720404
1106,2001,CIV,0.23240047758490062
1107,2001,CMR,0.2896627503837042
1108,2001,COK,0.914731799820984
1109,2001,COL,0.41250096582232587
1110,2001,COM,1.0
1111,2001,CPV,0.7670694450873788
1112,2001,CRI,0.7539976772111469
1113,2001,CUB,0.5247727089722436
1114,2001,CYP,0.14267967324893335
1115,2001,CZE,0.09214293385135394
1116,2001,DEU,0.12275722184091246
1117,2001,DMA,0.5222987450581512
1118,2001,DNK,0.24228050652090702
1119,2001,DOM,0.6919690137588161
1120,2001,DZA,0.12849059708690705
1121,2001,ECU,0.3578600202344683
1122,2001,EGY,0.24604048529303765
1123,2001,ESP,0.13639536795680818
1124,2001,EST,0.24442646544620591
1125,2001,ETH,0.34009397793474794
1126,2001,FIN,0.12846018021089678
1127,2001,FJI,0.7190328054858665
1128,2001,FRA,0.09033473776282942
1129,2001,FRO,0.3429478822859252
1130,2001,GAB,0.36699557094450996
1131,2001,GBR,0.16847132453893174
1132,2001,GEO,0.27825989326513517
1133,2001,GHA,0.1341464076964485
1134,2001,GIN,0.8168462053111575
1135,2001,GMB,0.2168011569442029
1136,2001,GRC,0.156414618666607
1137,2001,GRD,0.8984597292051542
1138,2001,GRL,0.46887938349311686
1139,2001,GTM,0.7712467746521193
1140,2001,GUY,0.713033564865267
1141,2001,HKG,0.1273448812182394
1142,2001,HND,0.6653261862733914
1143,2001,HRV,0.808356869912785
1144,2001,HUN,0.15734862241572412
1145,2001,IDN,0.2280042946205454
1146,2001,IND,0.10864303484897304
1147,2001,IRL,0.3551002933045169
1148,2001,IRN,0.4744859284342866
1149,2001,ISL,0.21773026268277917
1150,2001,ISR,0.2528900716136073
1151,2001,ITA,0.1661734940596457
1152,2001,JAM,0.39785723452409966
1153,2001,JOR,0.18653062935709794
1154,2001,JPN,0.1253659232178262
1155,2001,KAZ,0.1514746158997874
1156,2001,KEN,0.119903597484989
1157,2001,KGZ,0.6408392485312844
1158,2001,KHM,0.28093531831261154
1159,2001,KNA,0.9994926719169314
1160,2001,KOR,0.27545868352107244
1161,2001,LBN,0.11504221964170919
1162,2001,LCA,0.30760059720078503
1163,2001,LKA,0.12750378863842404
1164,2001,LSO,1.0
1165,2001,LTU,0.12411733722936143
1166,2001,LUX,0.6374407504656039
1167,2001,LVA,0.11995955619881506
1168,2001,MAC,0.4173886865677469
1169,2001,MAR,0.8136603466874978
1170,2001,MDA,0.17530610852699424
1171,2001,MDG,0.13786226682134775
1172,2001,MDV,0.4174922384395009
1173,2001,MEX,0.4606888817396637
1174,2001,MKD,0.18449032390655998
1175,2001,MLI,0.24760529176701782
1176,2001,MLT,0.13836751692561305
1177,2001,MMR,0.9539225555164803
1178,2001,MNG,0.4146758533003002
1179,2001,MOZ,0.19124964265252678
1180,2001,MRT,0.7602514423806168
1181,2001,MUS,0.16260178562971167
1182,2001,MWI,0.6868018906241052
1183,2001,MYS,0.21223001214297552
1184,2001,MYT,0.6817459072616117
1185,2001,NAM,0.5439239437740598
1186,2001,NCL,0.8152652398056124
1187,2001,NER,0.5944425993163474
1188,2001,NGA,0.46856436402433554
1189,2001,NIC,0.4441469882433774
1190,2001,NLD,0.1588533442997687
1191,2001,NOR,0.11819502888770268
1192,2001,NZL,0.19847928392190187
1193,2001,OMN,0.4881840286085949
1194,2001,PAN,0.6305054590552057
1195,2001,PER,0.5676797710518431
1196,2001,PHL,0.1234646443452951
1197,2001,PNG,0.3581752631994979
1198,2001,POL,0.07973303196915373
1199,2001,PRT,0.24782322415805852
1200,2001,PRY,0.3391232371030677
1201,2001,PYF,0.453441055969513
1202,2001,QAT,0.19659233241335533
1203,2001,ROU,0.15399748709031602
1204,2001,RUS,0.1620973338362908
1205,2001,RWA,0.22257134736654743
1206,2001,SAU,0.30734833796598315
1207,2001,SCG,0.14385957191377025
1208,2001,SDN,0.26841145191578486
1209,2001,SEN,0.5731392283226554
1210,2001,SGP,0.16891708480735973
1211,2001,SLV,0.6335403844946466
1212,2001,STP,1.0
1213,2001,SVK,0.16432280471022384
1214,2001,SVN,0.15724913185559783
1215,2001,SWE,0.15639531982796695
1216,2001,SWZ,1.0
1217,2001,SYC,0.19687247185356516
1218,2001,TCA,1.0
1219,2001,TGO,0.6099166516787475
1220,2001,THA,0.24566708506720844
1221,2001,TTO,0.7354872986690922
1222,2001,TUN,0.1468692365460035
1223,2001,TUR,0.12508150524883382
1224,2001,TZA,0.2356731832442931
1225,2001,UGA,0.17819487290432054
1226,2001,UKR,0.10744110240873597
1227,2001,URY,0.21466885658323442
1228,2001,USA,0.140839375184547
1229,2001,VCT,0.9797037108664363
1230,2001,VEN,0.4043824403274724
1231,2001,VNM,0.408884796058574
1232,2001,WLF,0.9899427856481904
1233,2001,WSM,0.6936901264328178
1234,2001,ZAF,0.1336634878016336
1235,2001,ZMB,0.3954842417609745
1236,2001,ZWE,0.250881342601948
1237,2002,ALB,0.4716034076618624
1238,2002,AND,0.7311664090580042
1239,2002,ARE,0.18825227485199117
1240,2002,ARG,0.09836173583111607
1241,2002,ARM,0.2703832771907637
1242,2002,AUS,0.08967055734134123
1243,2002,AUT,0.19808927160616802
1244,2002,AZE,0.1459949297811548
1245,2002,BDI,0.639928133816124
1246,2002,BEL,0.3242298545582064
1247,2002,BEN,0.4606239454613126
1248,2002,BFA,0.7123806654834738
1249,2002,BGD,0.1532560953541644
1250,2002,BGR,0.11425755883179453
1251,2002,BHR,0.506053510236823
1252,2002,BHS,0.8629095985098355
1253,2002,BLR,0.36207119238706986
1254,2002,BLZ,0.6087049505638179
1255,2002,BOL,0.16848263107741523
1256,2002,BRA,0.16120894060798202
1257,2002,BRB,0.9046080234285291
1258,2002,BRN,0.3285760022101192
1259,2002,BWA,0.8460785089573222
1260,2002,CAF,0.8974374779821095
1261,2002,CAN,0.23118513286892903
1262,2002,CHE,0.22118989845265946
1263,2002,CHL,0.27929614508211764
1264,2002,CHN,0.17578216609279423
1265,2002,CIV,0.42524116426172043
1266,2002,CMR,0.20153661748465718
1267,2002,COK,0.9993300674871852
1268,2002,COL,0.3073276349338672
1269,2002,COM,1.0
1270,2002,CPV,0.286699774133027
1271,2002,CRI,0.926394271057895
1272,2002,CUB,0.38228464818898006
1273,2002,CYP,0.09217945566680542
1274,2002,CZE,0.09211834976196362
1275,2002,DEU,0.11817890310608932
1276,2002,DMA,0.5249066947641154
1277,2002,DNK,0.24186835181560898
1278,2002,DOM,0.4382998744468823
1279,2002,DZA,0.15896405391263707
1280,2002,ECU,0.4977105118019526
1281,2002,EGY,0.19959539355403852
1282,2002,ESP,0.11843903462376608
1283,2002,EST,0.44608998530332544
1284,2002,ETH,0.2242768347303444
1285,2002,FIN,0.1358099064924716
1286,2002,FJI,0.4892712358928162
1287,2002,FRA,0.09077832103086828
1288,2002,FRO,0.32162593002820206
1289,2002,GAB,0.610985781553469
1290,2002,GBR,0.144557124743474
1291,2002,GEO,0.28507238447917854
1292,2002,GHA,0.17486712178996414
1293,2002,GIN,0.7476569886259713
1294,2002,GMB,0.5536509922670595
1295,2002,GRC,0.20825230029925065
1296,2002,GRD,0.583532491817375
1297,2002,GRL,0.39735902730364636
1298,2002,GTM,0.7016438282078381
1299,2002,GUY,0.5982921346974367
1300,2002,HKG,0.1404789449644405
1301,2002,HND,0.6504322011992597
1302,2002,HRV,0.8506294619077736
1303,2002,HUN,0.16717357155782805
1304,2002,IDN,0.18003010410763332
1305,2002,IND,0.0974313534141305
1306,2002,IRL,0.28293239840338186
1307,2002,IRN,0.4726196562021122
1308,2002,ISL,0.4248357984637326
1309,2002,ISR,0.21468187496152563
1310,2002,ITA,0.1594228152591657
1311,2002,JAM,0.5721884017482218
1312,2002,JOR,0.2197774216059865
1313,2002,JPN,0.12239897663647245
1314,2002,KAZ,0.1613638282138526
1315,2002,KEN,0.13906170794614892
1316,2002,KGZ,0.3995606652013833
1317,2002,KHM,0.23040028583088143
1318,2002,KNA,0.9985740533097908
1319,2002,KOR,0.2965263707329309
1320,2002,LBN,0.10077603671418177
1321,2002,LCA,0.5997233964883042
1322,2002,LKA,0.13439751270311684
1323,2002,LSO,1.0
1324,2002,LTU,0.10508733055554162
1325,2002,LUX,0.8433875990851296
1326,2002,LVA,0.14615468583373958
1327,2002,MAC,0.6452086291911596
1328,2002,MAR,0.8302567842636913
1329,2002,MDA,0.20408758695047122
1330,2002,MDG,0.458629806650856
1331,2002,MDV,0.3617675295813243
1332,2002,MEX,0.40666938311816897
1333,2002,MKD,0.19295626627027512
1334,2002,MLI,0.2304116597347919
1335,2002,MLT,0.33947048054035117
1336,2002,MOZ,0.32286539750530074
1337,2002,MRT,0.7613080624293045
1338,2002,MUS,0.17363075449156376
1339,2002,MWI,0.33732536248276784
1340,2002,MYS,0.18295058829474567
1341,2002,MYT,0.48556726490292923
1342,2002,NAM,0.3331109191409003
1343,2002,NCL,0.5526320452733248
1344,2002,NER,0.8462430439217511
1345,2002,NGA,0.1453214294916602
1346,2002,NIC,0.36967009278364826
1347,2002,NLD,0.1599683047562365
1348,2002,NOR,0.08092655750658444
1349,2002,NZL,0.11593525704960023
1350,2002,OMN,0.5485323487652177
1351,2002,PAN,0.5599738704165296
1352,2002,PER,0.5641126853037092
1353,2002,PHL,0.16361690724486203
1354,2002,PNG,0.7930289806013451
1355,2002,POL,0.08957538103833942
1356,2002,PRT,0.3711021087256311
1357,2002,PRY,0.29080190709334786
1358,2002,PYF,0.768158884763603
1359,2002,QAT,0.2988665789580621
1360,2002,ROU,0.1223654176454103
1361,2002,RUS,0.09605877780869956
1362,2002,RWA,0.2654454647938684
1363,2002,SAU,0.2653948752465089
1364,2002,SCG,0.1018464589886891
1365,2002,SDN,0.292293380294194
1366,2002,SEN,0.7888641251871862
1367,2002,SGP,0.21508518567329798
1368,2002,SLB,0.570088436007951
1369,2002,SLE,0.6131626412838773
1370,2002,SLV,0.5841853713024758
1371,2002,STP,1.0
1372,2002,SVK,0.1345365585734094
1373,2002,SVN,0.15285121878509894
1374,2002,SWE,0.14338109263724333
1375,2002,SWZ,1.0
1376,2002,SYC,0.3224660030780226
1377,2002,TCA,1.0
1378,2002,TGO,0.8319877201561772
1379,2002,THA,0.24287805634182194
1380,2002,TTO,0.7085362304672694
1381,2002,TUN,0.2052548736083891
1382,2002,TUR,0.11256113540605954
1383,2002,TZA,0.12647301351522863
1384,2002,UGA,0.12312530651591719
1385,2002,UKR,0.13674703716746303
1386,2002,URY,0.1581492486761493
1387,2002,USA,0.13066972591110954
1388,2002,VCT,0.766836744596811
1389,2002,VEN,0.4597168830512845
1390,2002,VNM,0.31365495931860154
1391,2002,WLF,0.5045297777865333
1392,2002,ZAF,0.14176878353703495
1393,2002,ZMB,0.34818707504015206
1394,2002,ZWE,0.19945356475985507
1395,2003,ALB,0.23561365070458065
1396,2003,AND,0.667380973318703
1397,2003,ARE,0.1377802149457232
1398,2003,ARG,0.10574206786367546
1399,2003,ARM,0.5760844613056121
1400,2003,AUS,0.10408035866656935
1401,2003,AUT,0.16969044399443514
1402,2003,AZE,0.23943182356035414
1403,2003,BDI,0.9432544878908309
1404,2003,BEL,0.34976007020575256
1405,2003,BEN,0.7609069604631394
1406,2003,BFA,0.6767201814486233
1407,2003,BGD,0.1993876839280605
1408,2003,BGR,0.11484531472423277
1409,2003,BHR,0.264563843584164
1410,2003,BHS,0.9969616169076821
1411,2003,BIH,0.11657902093035052
1412,2003,BLR,0.48287186635461976
1413,2003,BLZ,0.6438052884065465
1414,2003,BOL,0.3715764592020832
1415,2003,BRA,0.14216091638435122
1416,2003,BRB,0.8604052388395758
1417,2003,BRN,0.19107262180963813
1418,2003,BWA,0.7223074868128401
1419,2003,CAF,0.5638992060086214
1420,2003,CAN,0.18538822550283277
1421,2003,CHE,0.23163384490796446
1422,2003,CHL,0.30368189668748113
1423,2003,CHN,0.19786121329387468
1424,2003,CIV,0.3256064933954818
1425,2003,CMR,0.47621558066109554
1426,2003,COK,0.8483166966333933
1427,2003,COL,0.2088357576633198
1428,2003,COM,1.0
1429,2003,CPV,0.39880315440220665
1430,2003,CRI,0.8638583975845857
1431,2003,CUB,0.47944134600200916
1432,2003,CYP,0.434922384667884
1433,2003,CZE,0.11265373280068766
1434,2003,DEU,0.12141012946178392
1435,2003,DMA,0.49332672566386937
1436,2003,DNK,0.26219990881545785
1437,2003,DOM,0.2684393437126169
1438,2003,DZA,0.22107594700358862
1439,2003,ECU,0.3485486476111296
1440,2003,EGY,0.19148977566626407
1441,2003,ERI,0.26635326740082826
1442,2003,ESP,0.1195573564585887
1443,2003,EST,0.4848486067589131
1444,2003,ETH,0.2928159720148511
1445,2003,FIN,0.1142822291126985
1446,2003,FJI,0.5410350368543101
1447,2003,FRA,0.10962278580337473
1448,2003,FRO,0.36931066653589895
1449,2003,FSM,0.633575122958545
1450,2003,GAB,0.3742292592091271
1451,2003,GBR,0.1425010889463871
1452,2003,GEO,0.2276531838847205
1453,2003,GHA,0.6056757608213101
1454,2003,GMB,0.541359395126574
1455,2003,GNB,1.0
1456,2003,GRC,0.2372209830215114
1457,2003,GRD,0.8971275496993895
1458,2003,GRL,0.718679344383746
1459,2003,GTM,0.6597263345008987
1460,2003,GUY,0.7499132638591828
1461,2003,HKG,0.15946488789778288
1462,2003,HND,0.662573298969693
1463,2003,HRV,0.7829775614381678
1464,2003,HUN,0.2229422846107629
1465,2003,IDN,0.19975152662351175
1466,2003,IND,0.09318287058063845
1467,2003,IRL,0.2127357581878408
1468,2003,IRN,0.4181228717307473
1469,2003,ISL,0.13422047906567813
1470,2003,ISR,0.16306655076520885
1471,2003,ITA,0.16070683112385964
1472,2003,JAM,0.6040480403242499
1473,2003,JOR,0.1504873542330862
1474,2003,JPN,0.13469216926611305
1475,2003,KAZ,0.17126348078816042
1476,2003,KEN,0.11565821848052492
1477,2003,KGZ,0.438660914613017
1478,2003,KHM,0.36037477708529125
1479,2003,KNA,0.9993284810986923
1480,2003,KOR,0.2999948483572818
1481,2003,LBN,0.15834732659082582
1482,2003,LCA,0.3486670783293266
1483,2003,LKA,0.15171833668440576
1484,2003,LSO,1.0
1485,2003,LTU,0.09167885455149344
1486,2003,LUX,0.4807353381975256
1487,2003,LVA,0.14388584902662455
1488,2003,MAC,0.37692747901008644
1489,2003,MAR,0.5266645444360232
1490,2003,MDA,0.5170995145617595
1491,2003,MDG,0.2846851885962752
1492,2003,MDV,0.2621470424634353
1493,2003,MEX,0.37131803684327896
1494,2003,MKD,0.09078476314444556
1495,2003,MLI,0.2124322282748207
1496,2003,MLT,0.35519450481768877
1497,2003,MNG,0.39276217992794304
1498,2003,MOZ,0.34929302795294287
1499,2003,MRT,1.0
1500,2003,MUS,0.10281733609931852
1501,2003,MWI,0.3568202194968714
1502,2003,MYS,0.1876870303522899
1503,2003,MYT,0.713594899692694
1504,2003,NAM,0.36409335187112063
1505,2003,NCL,0.8995656731366278
1506,2003,NER,0.6522424900070357
1507,2003,NGA,0.24793842864695265
1508,2003,NIC,0.4172835594736674
1509,2003,NLD,0.1757206905343745
1510,2003,NOR,0.10092477326553351
1511,2003,NPL,0.2124831138741009
1512,2003,NZL,0.11624848595381827
1513,2003,PAK,0.14499479194154993
1514,2003,PAN,0.7447916164112847
1515,2003,PER,0.49602282809662585
1516,2003,PHL,0.18214547203766085
1517,2003,PNG,0.41416094961371386
1518,2003,POL,0.093555714645251
1519,2003,PRT,0.4277457482996525
1520,2003,PRY,0.1887315654724637
1521,2003,PYF,0.8022679246501448
1522,2003,QAT,0.6958600401093253
1523,2003,ROU,0.09912339142216166
1524,2003,RUS,0.1020567012926847
1525,2003,RWA,0.763638837189843
1526,2003,SAU,0.16877932931252415
1527,2003,SDN,0.4116563801573626
1528,2003,SEN,0.7962358083029181
1529,2003,SGP,0.2009770360809412
1530,2003,SLB,0.957294361663839
1531,2003,SLV,0.4614840464935113
1532,2003,STP,1.0
